%OwnerId,Date,Subject,Case Owner,Case Owner Group,Employee Hire Date,Employee Status,Case_Date_Key
MNO112233445574002,5/18/2015,General IT Support: My laptop is missing software drivers.,Sona J. Pack,IT Infrastructure,39331,Terminated,STU112233445574436|5/18/2015
MNO112233445566793,5/18/2015,Employment Termination,Revis D. Jackson,Operations,3/15/2010,Active,GHI112233445574414|5/18/2015
JKL112233445574046,5/18/2015,General IT Support: Laptop camera broken. Need repair / replace.,Carlita F. Glahn,IT Infrastructure,40070,Active,ABC112233445574421|5/18/2015
DEF112233445566790,5/19/2015,General IT Support: My laptop is missing software drivers.,,,,,ABC112233445574376|5/19/2015
DEF112233445566790,5/19/2015,General IT Support: Need new toner,,,,,GHI112233445574378|5/19/2015
DEF112233445566790,5/19/2015,Additional Laptop Supplies,,,,,JKL112233445574442|5/19/2015
DEF112233445566790,5/19/2015,General IT Support: Laptop camera broken. Need repair / replace.,,,,,MNO112233445574380|5/19/2015
DEF112233445566790,5/19/2015,Request for New Printer,,,,,MNO112233445574389|5/19/2015
DEF112233445566790,5/19/2015,General IT Support: My laptop is missing software drivers.,,,,,PQR112233445574381|5/19/2015
DEF112233445566790,5/19/2015,Privacy Filter Request,,,,,PQR112233445574444|5/19/2015
DEF112233445566790,5/19/2015,VPN Connectivity Issues,,,,,VWX112233445574374|5/19/2015
STU112233445566795,5/19/2015,Employment Termination,Nathan C. Busterview,Systems,4/1/2010,Active,ABC112233445574385|5/19/2015
STU112233445566795,5/19/2015,General IT Support: Shared folders access,Nathan C. Busterview,Systems,4/1/2010,Active,ABC112233445574439|5/19/2015
MNO112233445574002,5/19/2015,General IT Support: FTP server,Sona J. Pack,IT Infrastructure,39331,Terminated,STU112233445574382|5/19/2015
GHI112233445573937,5/19/2015,New Employee Setup Request,Kimbra C. Plasencia,Systems,39845,Active,DEF112233445574440|5/19/2015
GHI112233445573937,5/19/2015,cannot access system,Kimbra C. Plasencia,Systems,39845,Active,JKL112233445574379|5/19/2015
STU112233445574004,5/19/2015,Request for New Printer,Gerardo E. Ferroni,IT Infrastructure,39762,Active,DEF112233445574386|5/19/2015
STU112233445574004,5/19/2015,Request for Software Encrypted HD,Gerardo E. Ferroni,IT Infrastructure,39762,Active,PQR112233445574390|5/19/2015
STU112233445574049,5/19/2015,Calendar Request,Lowell E. Poet,IT Infrastructure,40238,Active,DEF112233445574377|5/19/2015
JKL112233445574046,5/19/2015,General IT Support: FTP Site,Carlita F. Glahn,IT Infrastructure,40070,Active,YZA112233445574438|5/19/2015
MNO112233445574029,5/19/2015,New Employee Setup Request,Aracelis K. Ranum,Systems,40088,Active,GHI112233445574441|5/19/2015
DEF112233445566790,5/20/2015,New Employee Setup Request,,,,,DEF112233445574422|5/20/2015
MNO112233445574002,5/20/2015,General IT Support: missing e-mails,Sona J. Pack,IT Infrastructure,39331,Terminated,STU112233445574427|5/20/2015
MNO112233445574002,5/20/2015,VPN Connectivity Issues,Sona J. Pack,IT Infrastructure,39331,Terminated,YZA112233445574429|5/20/2015
ABC112233445566789,5/20/2015,General IT Support: Removal from email distribution lists,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574413|5/20/2015
DEF112233445573936,5/20/2015,Access to CRM,Wilfredo C. Hommer,Systems,39755,Active,MNO112233445574425|5/20/2015
DEF112233445573936,5/20/2015,issue with password,Wilfredo C. Hommer,Systems,39755,Active,PQR112233445574399|5/20/2015
STU112233445574004,5/20/2015,Additional Laptop Supplies,Gerardo E. Ferroni,IT Infrastructure,39762,Active,JKL112233445574424|5/20/2015
STU112233445574004,5/20/2015,General IT Support: need new printer cartridge,Gerardo E. Ferroni,IT Infrastructure,39762,Active,PQR112233445574426|5/20/2015
STU112233445574049,5/20/2015,Additional Ram/memory (?) for my new computer,Lowell E. Poet,IT Infrastructure,40238,Active,MNO112233445574407|5/20/2015
STU112233445574049,5/20/2015,"General IT Support: Microphone isn't working",Lowell E. Poet,IT Infrastructure,40238,Active,STU112233445574400|5/20/2015
STU112233445574049,5/20/2015,General IT Support: My laptop is missing software drivers.,Lowell E. Poet,IT Infrastructure,40238,Active,VWX112233445574401|5/20/2015
PQR112233445566794,5/20/2015,FTP Account request,Watkins L. Zeinith,Systems,4/1/2010,Active,VWX112233445574428|5/20/2015
DEF112233445566790,5/21/2015,General IT Support: FTP issue,,,,,DEF112233445574431|5/21/2015
DEF112233445566790,5/21/2015,E-Mail-Signature,,,,,PQR112233445574435|5/21/2015
STU112233445566795,5/21/2015,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,MNO112233445574434|5/21/2015
DEF112233445573936,5/21/2015,Deactivated Account,Wilfredo C. Hommer,Systems,39755,Active,ABC112233445574430|5/21/2015
GHI112233445573937,5/21/2015,Cannot create account,Kimbra C. Plasencia,Systems,39845,Active,VWX112233445574437|5/21/2015
DEF112233445573936,5/22/2015,cannot access system,Wilfredo C. Hommer,Systems,39755,Active,STU112233445574445|5/22/2015
DEF112233445566790,5/24/2015,General IT Support: missing e-mails,,,,,ABC112233445574457|5/24/2015
DEF112233445566790,5/24/2015,New Employee Setup Request,,,,,MNO112233445574452|5/24/2015
DEF112233445566790,5/24/2015,General IT Support: E-mail distribution list needed,,,,,VWX112233445574455|5/24/2015
PQR112233445574048,5/24/2015,General IT Support: FTP server,Denver M. Navy,IT Infrastructure,39722,Active,ABC112233445574448|5/24/2015
MNO112233445574002,5/24/2015,General IT Support: FTP access,Sona J. Pack,IT Infrastructure,39331,Terminated,GHI112233445574459|5/24/2015
ABC112233445566789,5/24/2015,Voicemail Issues,Clifford H. Huxtable,Systems,6/1/2008,Terminated,GHI112233445574450|5/24/2015
ABC112233445566789,5/24/2015,Request For New Laptop,Clifford H. Huxtable,Systems,6/1/2008,Terminated,JKL112233445574451|5/24/2015
GHI112233445573937,5/24/2015,Corporate Email Signature gone,Kimbra C. Plasencia,Systems,39845,Active,YZA112233445574447|5/24/2015
STU112233445574004,5/24/2015,Additional Laptop Supplies,Gerardo E. Ferroni,IT Infrastructure,39762,Active,JKL112233445574460|5/24/2015
STU112233445574004,5/24/2015,General IT Support: anti virus not working,Gerardo E. Ferroni,IT Infrastructure,39762,Active,MNO112233445574461|5/24/2015
STU112233445574004,5/24/2015,Request for New Printer,Gerardo E. Ferroni,IT Infrastructure,39762,Active,PQR112233445574453|5/24/2015
STU112233445574004,5/24/2015,VPN Connectivity Issues,Gerardo E. Ferroni,IT Infrastructure,39762,Active,PQR112233445574462|5/24/2015
STU112233445574004,5/24/2015,Request for Printer,Gerardo E. Ferroni,IT Infrastructure,39762,Active,STU112233445574454|5/24/2015
STU112233445574004,5/24/2015,General IT Support: need to set up printer in home office,Gerardo E. Ferroni,IT Infrastructure,39762,Active,STU112233445574463|5/24/2015
STU112233445574004,5/24/2015,General IT Support: Laptop Performance Issues,Gerardo E. Ferroni,IT Infrastructure,39762,Active,VWX112233445574446|5/24/2015
STU112233445574004,5/24/2015,General IT Support: Restore data,Gerardo E. Ferroni,IT Infrastructure,39762,Active,YZA112233445574456|5/24/2015
JKL112233445574046,5/24/2015,General IT Support: Laptop Performance Issues,Carlita F. Glahn,IT Infrastructure,40070,Active,DEF112233445574449|5/24/2015
PQR112233445574048,5/25/2015,General IT Support: Access to X drive,Denver M. Navy,IT Infrastructure,39722,Active,MNO112233445574470|5/25/2015
MNO112233445574002,5/25/2015,"General IT Support: I'm unable to print",Sona J. Pack,IT Infrastructure,39331,Terminated,GHI112233445574468|5/25/2015
DEF112233445573936,5/25/2015,New User Account Request,Wilfredo C. Hommer,Systems,39755,Active,ABC112233445574466|5/25/2015
STU112233445574004,5/25/2015,Additional Ram/memory (?) for my new computer,Gerardo E. Ferroni,IT Infrastructure,39762,Active,JKL112233445574469|5/25/2015
STU112233445574049,5/25/2015,General IT Support: Accessing documents,Lowell E. Poet,IT Infrastructure,40238,Active,VWX112233445574464|5/25/2015
GHI112233445574045,5/25/2015,General IT Support: Removal from email distribution lists,Thomas R. Allman,IT Infrastructure,40098,Active,DEF112233445574467|5/25/2015
GHI112233445574045,5/25/2015,Voicemail Issues,Thomas R. Allman,IT Infrastructure,40098,Active,YZA112233445574465|5/25/2015
DEF112233445566790,5/26/2015,New User Account Request,,,,,ABC112233445574475|5/26/2015
DEF112233445566790,5/26/2015,New User Account Request,,,,,DEF112233445574476|5/26/2015
DEF112233445566790,5/26/2015,New User Account Request,,,,,GHI112233445574477|5/26/2015
DEF112233445566790,5/26/2015,New User Account Request,,,,,PQR112233445574471|5/26/2015
DEF112233445566790,5/26/2015,New User Account Request,,,,,STU112233445574472|5/26/2015
DEF112233445566790,5/26/2015,New User Account Request,,,,,VWX112233445574473|5/26/2015
DEF112233445566790,5/26/2015,General IT Support: FTP System Admin Access,,,,,VWX112233445574482|5/26/2015
DEF112233445566790,5/26/2015,New User Account Request,,,,,YZA112233445574474|5/26/2015
STU112233445566795,5/26/2015,General IT Support: Laptop replacement,Nathan C. Busterview,Systems,4/1/2010,Active,MNO112233445574479|5/26/2015
MNO112233445574002,5/26/2015,Activating a new phone,Sona J. Pack,IT Infrastructure,39331,Terminated,STU112233445574481|5/26/2015
DEF112233445573936,5/26/2015,cannot access system,Wilfredo C. Hommer,Systems,39755,Active,JKL112233445574478|5/26/2015
PQR112233445566794,5/26/2015,General IT Support: FTP access,Watkins L. Zeinith,Systems,4/1/2010,Active,PQR112233445574480|5/26/2015
DEF112233445566790,5/27/2015,Additional Ram/memory (?) for my new computer,,,,,PQR112233445574507|5/27/2015
STU112233445566795,5/27/2015,General IT Support: Need new toner,Nathan C. Busterview,Systems,4/1/2010,Active,ABC112233445574511|5/27/2015
MNO112233445574002,5/27/2015,Voicemail Issues,Sona J. Pack,IT Infrastructure,39331,Terminated,ABC112233445574520|5/27/2015
MNO112233445574002,5/27/2015,Account Locked out,Sona J. Pack,IT Infrastructure,39331,Terminated,JKL112233445574523|5/27/2015
ABC112233445566789,5/27/2015,General IT Support: Add new employees to Outlook Distribution Lists,Clifford H. Huxtable,Systems,6/1/2008,Terminated,JKL112233445574505|5/27/2015
ABC112233445566789,5/27/2015,Account Locked out,Clifford H. Huxtable,Systems,6/1/2008,Terminated,MNO112233445574515|5/27/2015
DEF112233445573936,5/27/2015,Corporate Email Signature gone,Wilfredo C. Hommer,Systems,39755,Active,GHI112233445574504|5/27/2015
GHI112233445573937,5/27/2015,Access to Enterprise Framework,Kimbra C. Plasencia,Systems,39845,Active,DEF112233445574458|5/27/2015
STU112233445574004,5/27/2015,Email access from home,Gerardo E. Ferroni,IT Infrastructure,39762,Active,PQR112233445574516|5/27/2015
DEF112233445566790,5/28/2015,General IT Support: FTP issue,,,,,GHI112233445574540|5/28/2015
DEF112233445566790,5/28/2015,New User Account Request,,,,,PQR112233445574534|5/28/2015
DEF112233445566790,5/28/2015,New Employee Setup Request,,,,,VWX112233445574545|5/28/2015
DEF112233445566790,5/28/2015,New Employee Setup Request,,,,,YZA112233445574546|5/28/2015
ABC112233445566789,5/28/2015,General IT Support: FTP issue,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574538|5/28/2015
ABC112233445566789,5/28/2015,General IT Support: Restore data,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574547|5/28/2015
ABC112233445566789,5/28/2015,General IT Support: FTP access,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574539|5/28/2015
ABC112233445566789,5/28/2015,Backup Error,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574548|5/28/2015
ABC112233445566789,5/28/2015,New keyboard request,Clifford H. Huxtable,Systems,6/1/2008,Terminated,MNO112233445574542|5/28/2015
ABC112233445566789,5/28/2015,General IT Support Request,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445574535|5/28/2015
ABC112233445566789,5/28/2015,General IT Support: Access to X drive,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445574544|5/28/2015
DEF112233445573936,5/28/2015,cannot access system,Wilfredo C. Hommer,Systems,39755,Active,JKL112233445574532|5/28/2015
DEF112233445573936,5/28/2015,General IT Support Request,Wilfredo C. Hommer,Systems,39755,Active,JKL112233445574541|5/28/2015
DEF112233445573936,5/28/2015,Corporate Email Signature gone,Wilfredo C. Hommer,Systems,39755,Active,MNO112233445574533|5/28/2015
DEF112233445573936,5/28/2015,Data transfer issues,Wilfredo C. Hommer,Systems,39755,Active,VWX112233445574536|5/28/2015
ABC112233445566789,5/29/2015,Request For New Laptop,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574557|5/29/2015
DEF112233445566790,5/31/2015,General IT Support Request,,,,,STU112233445574175|5/31/2015
ABC112233445566789,5/31/2015,General IT Support: need to set up printer in home office,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574151|5/31/2015
ABC112233445566789,5/31/2015,General IT Support: FTP access,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574177|5/31/2015
DEF112233445573936,5/31/2015,Access to Enterprise Framework,Wilfredo C. Hommer,Systems,39755,Active,VWX112233445574176|5/31/2015
MNO112233445566793,5/31/2015,New Employee Setup Request,Revis D. Jackson,Operations,3/15/2010,Active,YZA112233445574150|5/31/2015
GHI112233445574045,5/31/2015,General IT Support: FTP Server,Thomas R. Allman,IT Infrastructure,40098,Active,ABC112233445574178|5/31/2015
STU112233445566795,6/1/2015,General IT Support: FTP access,Nathan C. Busterview,Systems,4/1/2010,Active,MNO112233445574569|6/1/2015
STU112233445566795,6/1/2015,General IT Support: Restore data,Nathan C. Busterview,Systems,4/1/2010,Active,YZA112233445574564|6/1/2015
MNO112233445574002,6/1/2015,General IT Support: FTP System Admin Access,Sona J. Pack,IT Infrastructure,39331,Terminated,MNO112233445574578|6/1/2015
MNO112233445574002,6/1/2015,General IT Support: anti virus not working,Sona J. Pack,IT Infrastructure,39331,Terminated,VWX112233445574581|6/1/2015
ABC112233445566789,6/1/2015,Request For New Laptop,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574575|6/1/2015
ABC112233445566789,6/1/2015,Activating a new phone,Clifford H. Huxtable,Systems,6/1/2008,Terminated,GHI112233445574585|6/1/2015
ABC112233445566789,6/1/2015,Request for New Printer,Clifford H. Huxtable,Systems,6/1/2008,Terminated,JKL112233445574577|6/1/2015
ABC112233445566789,6/1/2015,VPN Connectivity Issues,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574582|6/1/2015
DEF112233445573936,6/1/2015,cannot access system,Wilfredo C. Hommer,Systems,39755,Active,ABC112233445574565|6/1/2015
DEF112233445573936,6/1/2015,cannot access system,Wilfredo C. Hommer,Systems,39755,Active,DEF112233445574566|6/1/2015
DEF112233445573936,6/1/2015,Deactivated Account,Wilfredo C. Hommer,Systems,39755,Active,PQR112233445574570|6/1/2015
STU112233445574004,6/1/2015,Hard Drive Failure,Gerardo E. Ferroni,IT Infrastructure,39762,Active,DEF112233445574584|6/1/2015
STU112233445574004,6/1/2015,Projectors for Training,Gerardo E. Ferroni,IT Infrastructure,39762,Active,STU112233445574580|6/1/2015
PQR112233445566794,6/1/2015,General IT Support: need new printer cartridge,Watkins L. Zeinith,Systems,4/1/2010,Active,ABC112233445574583|6/1/2015
DEF112233445566790,6/2/2015,New User Account Request,,,,,PQR112233445574633|6/2/2015
DEF112233445566790,6/2/2015,General IT Support: need to set up printer in home office,,,,,YZA112233445574609|6/2/2015
STU112233445566795,6/2/2015,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,GHI112233445574630|6/2/2015
STU112233445566795,6/2/2015,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,VWX112233445574626|6/2/2015
STU112233445566795,6/2/2015,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,YZA112233445574627|6/2/2015
ABC112233445566789,6/2/2015,General IT Support: Shared folders access,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574592|6/2/2015
ABC112233445566789,6/2/2015,General IT Support: Need new toner,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574610|6/2/2015
ABC112233445566789,6/2/2015,Activating a new phone,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574628|6/2/2015
ABC112233445566789,6/2/2015,Additional Laptop Supplies,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574620|6/2/2015
ABC112233445566789,6/2/2015,Additional Ram/memory (?) for my new computer,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574629|6/2/2015
ABC112233445566789,6/2/2015,Backup Error,Clifford H. Huxtable,Systems,6/1/2008,Terminated,PQR112233445574624|6/2/2015
ABC112233445566789,6/2/2015,General IT Support: Accessing documents,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445574616|6/2/2015
ABC112233445566789,6/2/2015,Request For New Laptop,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445574625|6/2/2015
ABC112233445566789,6/2/2015,General IT Support: Add new employees to Outlook Distribution Lists,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445574634|6/2/2015
DEF112233445573936,6/2/2015,General IT Support Request,Wilfredo C. Hommer,Systems,39755,Active,DEF112233445574593|6/2/2015
DEF112233445573936,6/2/2015,cannot access system,Wilfredo C. Hommer,Systems,39755,Active,JKL112233445574595|6/2/2015
STU112233445574049,6/2/2015,General IT Support: Head Phones,Lowell E. Poet,IT Infrastructure,40238,Active,MNO112233445574605|6/2/2015
STU112233445574049,6/2/2015,Calendar Request,Lowell E. Poet,IT Infrastructure,40238,Active,PQR112233445574606|6/2/2015
DEF112233445566790,6/3/2015,Software Request,,,,,ABC112233445574646|6/3/2015
DEF112233445566790,6/3/2015,New Employee Setup Request,,,,,GHI112233445574648|6/3/2015
STU112233445566795,6/3/2015,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,DEF112233445574638|6/3/2015
MNO112233445574002,6/3/2015,General IT Support: FTP Server,Sona J. Pack,IT Infrastructure,39331,Terminated,MNO112233445574659|6/3/2015
ABC112233445566789,6/3/2015,Additional Ram/memory (?) for my new computer,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574655|6/3/2015
ABC112233445566789,6/3/2015,Additional Laptop Supplies,Clifford H. Huxtable,Systems,6/1/2008,Terminated,GHI112233445574639|6/3/2015
ABC112233445566789,6/3/2015,VPN Connectivity Issues,Clifford H. Huxtable,Systems,6/1/2008,Terminated,JKL112233445574640|6/3/2015
ABC112233445566789,6/3/2015,General IT Support: FTP server,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574654|6/3/2015
DEF112233445573936,6/3/2015,cannot access system,Wilfredo C. Hommer,Systems,39755,Active,DEF112233445574647|6/3/2015
STU112233445574004,6/3/2015,"General IT Support: Microphone isn't working",Gerardo E. Ferroni,IT Infrastructure,39762,Active,MNO112233445574650|6/3/2015
STU112233445574004,6/3/2015,General IT Support: FTP System Admin Access,Gerardo E. Ferroni,IT Infrastructure,39762,Active,PQR112233445574660|6/3/2015
DEF112233445566790,6/4/2015,New User Account Request,,,,,ABC112233445574601|6/4/2015
DEF112233445566790,6/4/2015,General IT Support: FTP server,,,,,GHI112233445574594|6/4/2015
DEF112233445566790,6/4/2015,New User Account Request,,,,,STU112233445574598|6/4/2015
DEF112233445566790,6/4/2015,New User Account Request,,,,,STU112233445574607|6/4/2015
DEF112233445566790,6/4/2015,New User Account Request,,,,,VWX112233445574599|6/4/2015
STU112233445566795,6/4/2015,General IT Support: Need new toner,Nathan C. Busterview,Systems,4/1/2010,Active,YZA112233445574591|6/4/2015
ABC112233445566789,6/4/2015,Activating a new phone,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574602|6/4/2015
ABC112233445566789,6/4/2015,Backup Error,Clifford H. Huxtable,Systems,6/1/2008,Terminated,GHI112233445574603|6/4/2015
ABC112233445566789,6/4/2015,FTP Account request,Clifford H. Huxtable,Systems,6/1/2008,Terminated,PQR112233445574597|6/4/2015
ABC112233445566789,6/4/2015,General IT Support: E-mail distribution list needed,Clifford H. Huxtable,Systems,6/1/2008,Terminated,VWX112233445574617|6/4/2015
ABC112233445566789,6/4/2015,General IT Support: FTP issue,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574600|6/4/2015
ABC112233445566789,6/4/2015,General IT Support: FTP Server,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574618|6/4/2015
DEF112233445573936,6/4/2015,New User Account Request,Wilfredo C. Hommer,Systems,39755,Active,VWX112233445574608|6/4/2015
STU112233445574004,6/4/2015,Request For New Standard Laptop,Gerardo E. Ferroni,IT Infrastructure,39762,Active,JKL112233445574613|6/4/2015
STU112233445574004,6/4/2015,E-Mail-Signature,Gerardo E. Ferroni,IT Infrastructure,39762,Active,MNO112233445574614|6/4/2015
STU112233445574004,6/4/2015,Employment Termination,Gerardo E. Ferroni,IT Infrastructure,39762,Active,PQR112233445574615|6/4/2015
DEF112233445566790,6/7/2015,General IT Support: Shared folders access,,,,,DEF112233445574665|6/7/2015
DEF112233445566790,6/7/2015,General IT Support: FTP server,,,,,GHI112233445574666|6/7/2015
DEF112233445566790,6/7/2015,New User Account Request,,,,,GHI112233445574675|6/7/2015
DEF112233445566790,6/7/2015,New User Account Request,,,,,JKL112233445574676|6/7/2015
DEF112233445566790,6/7/2015,New User Account Request,,,,,PQR112233445574669|6/7/2015
DEF112233445566790,6/7/2015,New User Account Request,,,,,STU112233445574670|6/7/2015
DEF112233445566790,6/7/2015,New User Account Request,,,,,STU112233445574679|6/7/2015
DEF112233445566790,6/7/2015,Additional Laptop Supplies,,,,,VWX112233445574644|6/7/2015
DEF112233445566790,6/7/2015,New User Account Request,,,,,VWX112233445574671|6/7/2015
MNO112233445574002,6/7/2015,General IT Support: E-mail distribution list needed,Sona J. Pack,IT Infrastructure,39331,Terminated,VWX112233445574680|6/7/2015
ABC112233445566789,6/7/2015,Additional Laptop Supplies,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574637|6/7/2015
ABC112233445566789,6/7/2015,Password expired,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574664|6/7/2015
ABC112233445566789,6/7/2015,Employment Termination,Clifford H. Huxtable,Systems,6/1/2008,Terminated,ABC112233445574673|6/7/2015
ABC112233445566789,6/7/2015,Account Locked out,Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445574674|6/7/2015
ABC112233445566789,6/7/2015,Calendar Request,Clifford H. Huxtable,Systems,6/1/2008,Terminated,MNO112233445574677|6/7/2015
ABC112233445566789,6/7/2015,FTP Admin Access,Clifford H. Huxtable,Systems,6/1/2008,Terminated,PQR112233445574678|6/7/2015
ABC112233445566789,6/7/2015,Password expired,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574663|6/7/2015
ABC112233445566789,6/7/2015,General IT Support: FTP Site,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574672|6/7/2015
DEF112233445573936,6/7/2015,Corporate Email Signature gone,Wilfredo C. Hommer,Systems,39755,Active,PQR112233445574642|6/7/2015
DEF112233445573936,6/7/2015,General IT Support Request,Wilfredo C. Hommer,Systems,39755,Active,VWX112233445574653|6/7/2015
STU112233445574004,6/7/2015,New Laptop Request,Gerardo E. Ferroni,IT Infrastructure,39762,Active,STU112233445574661|6/7/2015
STU112233445574049,6/7/2015,Privacy Filter Request,Lowell E. Poet,IT Infrastructure,40238,Active,YZA112233445574636|6/7/2015
DEF112233445566790,6/8/2015,Activating a new phone,,,,,JKL112233445574199|6/8/2015
DEF112233445566790,6/8/2015,New User Account Request,,,,,VWX112233445574194|6/8/2015
STU112233445566795,6/8/2015,New User Account Request,Nathan C. Busterview,Systems,4/1/2010,Active,MNO112233445574191|6/8/2015
MNO112233445574002,6/8/2015,"General IT Support: I'm unable to print",Sona J. Pack,IT Infrastructure,39331,Terminated,DEF112233445574206|6/8/2015
ABC112233445566789,6/8/2015,E-Mail-Signature,Clifford H. Huxtable,Systems,6/1/2008,Terminated,PQR112233445574192|6/8/2015
ABC112233445566789,6/8/2015,Voicemail Issues,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574195|6/8/2015
ABC112233445566789,6/8/2015,FTP Admin Access,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574204|6/8/2015
STU112233445574004,6/8/2015,General IT Support: FTP server,Gerardo E. Ferroni,IT Infrastructure,39762,Active,ABC112233445574196|6/8/2015
GHI112233445574045,6/8/2015,VPN Connectivity Issues,Thomas R. Allman,IT Infrastructure,40098,Active,JKL112233445574181|6/8/2015
DEF112233445566790,6/9/2015,General IT Support Request,,,,,GHI112233445574243|6/9/2015
DEF112233445566790,6/9/2015,New Employee Setup Request,,,,,JKL112233445574244|6/9/2015
DEF112233445566790,6/9/2015,General IT Support: FTP site access to receive client files,,,,,VWX112233445574239|6/9/2015
DEF112233445566790,6/9/2015,New Employee Setup Request,,,,,YZA112233445574222|6/9/2015
STU112233445566795,6/9/2015,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,MNO112233445574218|6/9/2015
STU112233445566795,6/9/2015,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,PQR112233445574219|6/9/2015
ABC112233445566789,6/9/2015,General IT Support: Laptop Performance Issues,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445574220|6/9/2015
ABC112233445566789,6/9/2015,Calendar Request,Clifford H. Huxtable,Systems,6/1/2008,Terminated,VWX112233445574221|6/9/2015
ABC112233445566789,6/9/2015,General IT Support: anti virus not working,Clifford H. Huxtable,Systems,6/1/2008,Terminated,VWX112233445574248|6/9/2015
ABC112233445566789,6/9/2015,General IT Support: E-mail distribution list needed,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574249|6/9/2015
DEF112233445573936,6/9/2015,cannot access system,Wilfredo C. Hommer,Systems,39755,Active,DEF112233445574242|6/9/2015
DEF112233445573936,6/9/2015,General IT Support: Transfer Account,Wilfredo C. Hommer,Systems,39755,Active,JKL112233445574217|6/9/2015
DEF112233445573936,6/9/2015,Access to Enterprise Framework,Wilfredo C. Hommer,Systems,39755,Active,MNO112233445574245|6/9/2015
STU112233445574004,6/9/2015,Employment Termination,Gerardo E. Ferroni,IT Infrastructure,39762,Active,STU112233445574202|6/9/2015
STU112233445574049,6/9/2015,General IT Support: FTP Site,Lowell E. Poet,IT Infrastructure,40238,Active,ABC112233445574223|6/9/2015
DEF112233445566790,6/10/2015,General IT Support: Head Phones,,,,,VWX112233445574275|6/10/2015
DEF112233445566790,6/10/2015,Request for New Printer,,,,,YZA112233445574267|6/10/2015
ABC112233445566789,6/10/2015,Additional Laptop Supplies,Clifford H. Huxtable,Systems,6/1/2008,Terminated,PQR112233445574273|6/10/2015
ABC112233445566789,6/10/2015,VPN Connectivity Issues,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445574274|6/10/2015
ABC112233445566789,6/10/2015,General IT Support: My laptop is missing software drivers.,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445574276|6/10/2015
DEF112233445573936,6/10/2015,Access to Sales,Wilfredo C. Hommer,Systems,39755,Active,JKL112233445574262|6/10/2015
DEF112233445566790,6/11/2015,New User Account Request,,,,,ABC112233445574214|6/11/2015
DEF112233445566790,6/11/2015,New User Account Request,,,,,DEF112233445574215|6/11/2015
DEF112233445566790,6/11/2015,New User Account Request,,,,,GHI112233445574216|6/11/2015
DEF112233445566790,6/11/2015,General IT Support: Add new employees to Outlook Distribution Lists,,,,,JKL112233445574208|6/11/2015
DEF112233445566790,6/11/2015,New User Account Request,,,,,JKL112233445574235|6/11/2015
